Date,Stock,Open,High,Low,Close,Volume
2020-01-04 14:37:00,TSLA,351.34,810.31,552.77,569.06,536638
2020-01-04 14:38:00,MSFT,274.3,773.21,889.8,1262.43,42364
2020-01-04 14:39:00,AMZN,1380.83,576.4,599.44,1043.18,652508
2020-01-04 14:40:00,MSFT,296.37,347.94,1374.58,552.8,842304
2020-01-04 14:41:00,MSFT,852.71,1414.95,628.99,1086.55,313154
2020-01-04 14:42:00,AAPL,930.35,542.51,786.62,813.47,539675
2020-01-04 14:43:00,TSLA,860.89,1220.97,846.74,364.56,623282
2020-01-04 14:44:00,MSFT,238.68,1101.49,1194.89,343.43,437173
2020-01-04 14:45:00,AAPL,546.32,1207.28,889.47,1098.76,672952
2020-01-04 14:46:00,AMZN,171.78,1411.48,434.82,1096.7,310109
2020-01-04 14:47:00,MSFT,653.94,972.72,273.58,843.08,642166
2020-01-04 14:48:00,TSLA,364.04,1357.13,1412.88,801.98,369557
2020-01-04 14:49:00,MSFT,886.29,334.78,1222.19,352.05,516698
2020-01-04 14:50:00,AMZN,1069.93,977.4,132.15,701.0,592646
2020-01-04 14:51:00,MSFT,844.97,1181.19,1250.14,1319.96,139813
2020-01-04 14:52:00,TSLA,707.93,480.3,926.84,1296.62,853513
2020-01-04 14:53:00,AAPL,642.27,1137.06,826.45,1025.29,976651
2020-01-04 14:54:00,TSLA,1278.37,1189.87,117.12,1496.3,392800
2020-01-04 14:55:00,AAPL,407.12,1263.66,1193.21,1350.45,723023
2020-01-04 14:56:00,GOOGL,1127.91,538.04,377.29,303.32,145427
2020-01-04 14:57:00,TSLA,1160.48,1054.25,1119.17,658.79,656038
2020-01-04 14:58:00,TSLA,686.88,525.95,122.22,284.71,384308
2020-01-04 14:59:00,AMZN,516.22,1134.66,1214.9,752.53,709604
2020-01-04 15:00:00,MSFT,758.76,748.16,132.26,1186.94,410846
2020-01-04 15:01:00,AAPL,230.5,936.56,430.25,318.1,585209
2020-01-04 15:02:00,AAPL,164.3,682.18,475.59,1332.59,58808
2020-01-04 15:03:00,AMZN,256.24,326.78,320.51,896.68,171284
2020-01-04 15:04:00,AMZN,362.0,349.24,773.48,1148.52,132691
2020-01-04 15:05:00,MSFT,805.85,208.6,497.16,163.22,756622
2020-01-04 15:06:00,MSFT,1288.79,965.3,1490.6,231.37,421827
2020-01-04 15:07:00,TSLA,429.9,1288.09,911.96,969.21,237057
2020-01-04 15:08:00,GOOGL,1409.23,129.17,893.07,1273.47,290135
2020-01-04 15:09:00,MSFT,1436.87,192.74,409.22,1323.41,862389
2020-01-04 15:10:00,AMZN,1442.47,740.45,672.17,1063.72,75084
2020-01-04 15:11:00,MSFT,1272.59,1132.81,273.57,381.31,429362
2020-01-04 15:12:00,AAPL,609.36,320.79,1167.54,373.03,262727
2020-01-04 15:13:00,GOOGL,201.76,480.31,563.62,1333.91,315647
2020-01-04 15:14:00,TSLA,896.35,424.81,1152.75,258.53,296796
2020-01-04 15:15:00,AAPL,882.15,658.67,620.37,1060.5,777633
2020-01-04 15:16:00,AAPL,1289.97,415.0,1484.26,846.91,292316
2020-01-04 15:17:00,GOOGL,1494.39,593.64,339.57,689.99,273094
2020-01-04 15:18:00,TSLA,811.42,1119.96,102.13,716.47,145103
2020-01-04 15:19:00,AMZN,583.29,955.41,932.76,1423.29,862617
2020-01-04 15:20:00,TSLA,360.26,213.65,1434.13,1306.02,498863
2020-01-04 15:21:00,MSFT,106.72,992.84,1005.88,1310.98,83470
2020-01-04 15:22:00,AAPL,812.76,767.91,220.01,669.27,795823
2020-01-04 15:23:00,MSFT,877.73,1408.39,856.67,249.77,92502
2020-01-04 15:24:00,AMZN,1254.91,505.03,1373.28,1496.98,184966
2020-01-04 15:25:00,MSFT,806.41,1116.63,109.11,303.48,161082
2020-01-04 15:26:00,TSLA,1383.06,1123.21,333.68,821.82,444811
2020-01-04 15:27:00,MSFT,979.32,410.1,1240.39,470.47,906894
2020-01-04 15:28:00,AMZN,1276.47,1364.51,1351.47,815.04,212679
2020-01-04 15:29:00,AMZN,307.62,787.66,1090.02,526.91,632060
2020-01-04 15:30:00,AMZN,1297.47,1050.44,1488.18,1355.64,473854
2020-01-04 15:31:00,TSLA,1045.2,304.2,226.3,1455.68,541725
2020-01-04 15:32:00,AMZN,338.33,460.93,863.95,674.09,590987
2020-01-04 15:33:00,AAPL,365.67,920.55,1058.99,198.27,892534
2020-01-04 15:34:00,AMZN,1397.1,546.64,1083.7,1028.67,407913
2020-01-04 15:35:00,MSFT,145.1,799.57,1210.88,627.28,650291
2020-01-04 15:36:00,MSFT,747.55,623.61,1384.68,1480.36,806605
2020-01-04 15:37:00,MSFT,538.87,996.78,606.3,225.12,803629
2020-01-04 15:38:00,TSLA,1031.11,782.0,160.15,266.78,751573
2020-01-04 15:39:00,MSFT,1275.48,106.45,607.42,1079.19,365965
2020-01-04 15:40:00,TSLA,604.53,1009.55,1040.26,1162.11,751144
2020-01-04 15:41:00,TSLA,697.66,690.97,398.84,759.53,731341
2020-01-04 15:42:00,AMZN,1474.68,578.38,1233.96,488.17,469273
2020-01-04 15:43:00,AAPL,1197.48,231.81,407.67,533.73,337857
2020-01-04 15:44:00,AMZN,1356.09,408.52,114.09,573.16,864348
2020-01-04 15:45:00,AMZN,714.27,413.28,811.31,415.39,39127
2020-01-04 15:46:00,TSLA,427.71,1409.52,1117.05,1290.9,49982
2020-01-04 15:47:00,TSLA,676.61,705.52,589.52,191.11,294369
2020-01-04 15:48:00,MSFT,1102.53,158.89,1148.45,670.19,655080
2020-01-04 15:49:00,MSFT,253.2,294.34,713.77,1146.64,498172
2020-01-04 15:50:00,AMZN,478.66,210.65,340.4,105.36,18464
2020-01-04 15:51:00,GOOGL,165.29,924.42,226.78,1329.25,747130
2020-01-04 15:52:00,GOOGL,705.29,361.27,1094.82,1088.81,366596
2020-01-04 15:53:00,MSFT,1258.42,797.98,640.0,202.72,802201
2020-01-04 15:54:00,GOOGL,134.53,618.09,1377.88,1353.0,363713
2020-01-04 15:55:00,MSFT,1045.45,1225.43,856.36,782.23,808457
2020-01-04 15:56:00,TSLA,1405.49,548.69,587.81,1013.14,388058
2020-01-04 15:57:00,AMZN,431.7,741.57,588.59,1334.85,755512
2020-01-04 15:58:00,AAPL,1071.09,1109.8,284.01,1333.63,402873
2020-01-04 15:59:00,AMZN,1465.14,706.69,931.3,672.24,235037
2020-01-04 16:00:00,MSFT,1447.19,1210.5,915.03,432.77,729607
2020-01-04 16:01:00,MSFT,428.9,1026.36,1219.99,460.39,562655
2020-01-04 16:02:00,AMZN,240.46,674.74,381.68,1172.32,589163
2020-01-04 16:03:00,MSFT,307.6,805.57,507.11,1401.2,301573
2020-01-04 16:04:00,GOOGL,1082.85,1454.08,236.13,201.12,682310
2020-01-04 16:05:00,GOOGL,1116.06,1026.26,513.48,121.03,99193
2020-01-04 16:06:00,MSFT,1043.93,1366.99,699.34,1252.11,473388
2020-01-04 16:07:00,MSFT,570.51,350.26,1449.64,641.24,367559
2020-01-04 16:08:00,GOOGL,337.69,776.53,1014.29,487.03,554500
2020-01-04 16:09:00,MSFT,913.07,1372.13,1196.02,363.72,6515
2020-01-04 16:10:00,MSFT,777.15,551.66,555.71,585.07,60150
2020-01-04 16:11:00,AMZN,1120.37,1454.73,302.32,1460.06,191542
2020-01-04 16:12:00,AAPL,717.9,235.91,459.41,1467.91,949706
2020-01-04 16:13:00,GOOGL,574.1,1363.74,459.05,564.12,687388
2020-01-04 16:14:00,AMZN,510.87,723.3,916.36,1449.17,796042
2020-01-04 16:15:00,AAPL,396.06,203.24,578.06,519.81,277714
2020-01-04 16:16:00,MSFT,472.04,1331.33,1300.36,1296.27,936347
2020-01-04 16:17:00,MSFT,232.76,452.72,1483.96,396.81,415132
2020-01-04 16:18:00,AMZN,585.6,131.15,580.62,1257.08,138101
2020-01-04 16:19:00,MSFT,151.2,290.13,1087.08,595.22,721742
2020-01-04 16:20:00,TSLA,360.98,1022.76,1020.48,374.01,547961
2020-01-04 16:21:00,AMZN,1145.48,1468.94,372.25,1408.69,412813
2020-01-04 16:22:00,AAPL,555.66,256.05,1385.21,399.86,837181
2020-01-04 16:23:00,AMZN,1035.53,746.73,379.22,1488.57,819742
2020-01-04 16:24:00,GOOGL,1103.64,352.89,1131.74,252.0,244082
2020-01-04 16:25:00,AMZN,913.66,1143.05,586.65,114.03,373546
2020-01-04 16:26:00,MSFT,1442.18,265.28,613.91,1319.11,784612
2020-01-04 16:27:00,MSFT,130.02,435.78,737.63,921.25,868892
2020-01-04 16:28:00,TSLA,1134.11,374.97,1310.31,690.28,111541
2020-01-04 16:29:00,TSLA,1442.3,873.53,296.35,214.75,787347
2020-01-04 16:30:00,TSLA,1307.18,1322.46,176.4,904.85,203136
2020-01-04 16:31:00,AAPL,335.05,815.53,662.86,651.22,877989
2020-01-04 16:32:00,TSLA,557.55,181.54,177.82,777.07,317045
2020-01-04 16:33:00,AAPL,341.43,888.74,1062.64,982.55,132118
2020-01-04 16:34:00,TSLA,941.83,1216.53,1164.46,995.91,96326
2020-01-04 16:35:00,AAPL,1097.06,285.02,1296.6,1444.84,78656
2020-01-04 16:36:00,AMZN,543.9,201.8,1141.38,1017.07,982942
2020-01-04 16:37:00,AMZN,855.31,362.93,1382.89,575.17,27088
2020-01-04 16:38:00,MSFT,1067.29,1144.52,1147.62,561.49,680634
2020-01-04 16:39:00,AAPL,689.88,928.35,1410.51,768.03,491123
2020-01-04 16:40:00,GOOGL,1295.62,856.83,370.36,463.06,2286
2020-01-04 16:41:00,MSFT,1180.17,449.27,799.81,627.01,688536
2020-01-04 16:42:00,AMZN,190.53,565.13,1491.5,1278.96,314997
2020-01-04 16:43:00,AAPL,969.58,1452.24,1054.21,1303.67,437124
2020-01-04 16:44:00,TSLA,429.46,436.88,1330.1,978.91,690070
2020-01-04 16:45:00,GOOGL,880.53,1362.3,142.55,915.98,437877
2020-01-04 16:46:00,AMZN,1439.64,912.74,1320.46,697.94,587710
2020-01-04 16:47:00,MSFT,1330.69,272.62,1076.8,990.26,703130
2020-01-04 16:48:00,AAPL,666.32,754.24,339.06,1228.47,150746
2020-01-04 16:49:00,GOOGL,508.12,1427.97,135.95,1132.99,160373
2020-01-04 16:50:00,AAPL,428.17,685.99,463.9,149.64,374590
2020-01-04 16:51:00,TSLA,845.52,1308.74,1382.08,1123.58,891188
2020-01-04 16:52:00,MSFT,259.95,459.0,1035.39,1107.93,609867
2020-01-04 16:53:00,AAPL,868.99,899.29,1387.26,238.59,280659
2020-01-04 16:54:00,AMZN,101.87,1281.39,724.61,310.35,68904
2020-01-04 16:55:00,MSFT,553.39,1388.96,1411.28,1203.07,122636
2020-01-04 16:56:00,AMZN,407.91,780.15,748.14,882.59,947649
2020-01-04 16:57:00,AAPL,1459.71,995.56,385.96,1250.28,388779
2020-01-04 16:58:00,MSFT,1118.14,104.17,311.95,358.64,457975
2020-01-04 16:59:00,AMZN,589.51,454.51,1491.34,142.86,741824
2020-01-04 17:00:00,TSLA,229.98,490.2,567.41,326.72,337338
2020-01-04 17:01:00,TSLA,823.52,230.89,324.07,733.6,344443
2020-01-04 17:02:00,AAPL,398.83,491.57,111.77,832.61,267201
2020-01-04 17:03:00,MSFT,851.0,549.57,499.8,1300.78,251610
2020-01-04 17:04:00,GOOGL,1269.51,1456.27,1344.76,1102.68,277703
2020-01-04 17:05:00,MSFT,962.11,1036.04,847.61,1486.55,938922
2020-01-04 17:06:00,TSLA,987.3,696.41,985.41,210.21,444503
2020-01-04 17:07:00,AMZN,857.44,1483.28,1391.35,282.31,534958
2020-01-04 17:08:00,GOOGL,1398.17,314.53,817.98,218.1,365831
2020-01-04 17:09:00,AAPL,1404.66,766.47,1273.59,853.84,399788
2020-01-04 17:10:00,GOOGL,817.81,1005.89,553.37,473.61,910652
2020-01-04 17:11:00,AAPL,528.06,177.81,1467.94,1057.09,15493
2020-01-04 17:12:00,GOOGL,743.42,1103.8,210.34,285.77,99963
2020-01-04 17:13:00,AAPL,361.18,239.81,1114.76,244.47,132257
2020-01-04 17:14:00,AAPL,990.88,296.4,1024.79,744.23,379908
2020-01-04 17:15:00,GOOGL,800.13,323.57,368.34,626.26,706943
2020-01-04 17:16:00,GOOGL,244.62,1400.45,644.38,1260.83,898920
2020-01-04 17:17:00,AAPL,376.71,1056.53,537.96,1272.58,214738
2020-01-04 17:18:00,TSLA,771.48,1017.6,232.29,264.4,852928
2020-01-04 17:19:00,GOOGL,1342.62,877.69,918.7,1237.25,194562
2020-01-04 17:20:00,MSFT,892.95,509.93,1491.14,889.83,980928
2020-01-04 17:21:00,AMZN,1054.15,969.25,883.42,804.98,332514
2020-01-04 17:22:00,AAPL,574.64,674.21,863.36,232.67,9724
2020-01-04 17:23:00,AAPL,899.98,303.58,156.44,1135.48,941944
2020-01-04 17:24:00,AMZN,726.33,1065.44,294.91,183.49,172099
2020-01-04 17:25:00,TSLA,1022.78,281.42,818.51,488.77,547987
2020-01-04 17:26:00,AMZN,170.81,366.94,1479.25,233.6,550985
2020-01-04 17:27:00,GOOGL,790.62,1244.78,1327.25,843.07,319718
2020-01-04 17:28:00,AMZN,514.39,1024.16,576.29,1003.32,577533
2020-01-04 17:29:00,AAPL,556.66,983.39,860.21,1347.2,261649
2020-01-04 17:30:00,AMZN,1445.28,685.48,873.78,1127.42,59488
2020-01-04 17:31:00,MSFT,355.77,654.79,1059.5,1445.55,844986
2020-01-04 17:32:00,GOOGL,535.74,1066.37,1062.89,1165.33,53925
2020-01-04 17:33:00,AMZN,813.85,1136.01,1205.71,517.3,69399
2020-01-04 17:34:00,AAPL,1308.24,814.3,134.96,866.62,221807
2020-01-04 17:35:00,GOOGL,683.34,1456.98,1421.15,741.12,871785
2020-01-04 17:36:00,AAPL,1141.41,1437.98,198.09,892.36,685932
2020-01-04 17:37:00,TSLA,1298.92,677.4,766.62,900.93,123139
2020-01-04 17:38:00,MSFT,534.02,1248.87,1387.41,1082.94,52075
2020-01-04 17:39:00,TSLA,649.85,860.57,782.74,216.26,667676
2020-01-04 17:40:00,MSFT,599.18,816.46,189.09,1145.44,231016
2020-01-04 17:41:00,AMZN,1266.0,176.95,420.94,301.24,485942
2020-01-04 17:42:00,GOOGL,162.09,903.56,910.13,136.69,592308
2020-01-04 17:43:00,AMZN,531.79,1360.81,223.01,826.47,744134
2020-01-04 17:44:00,MSFT,1051.17,1192.19,693.15,914.07,725688
2020-01-04 17:45:00,MSFT,891.62,1200.84,560.73,148.79,281453
2020-01-04 17:46:00,MSFT,710.81,323.9,1241.29,821.52,699199
2020-01-04 17:47:00,AAPL,855.93,601.83,254.18,848.4,257950
2020-01-04 17:48:00,GOOGL,376.62,426.49,1055.92,173.49,264475
2020-01-04 17:49:00,AMZN,703.0,542.28,669.22,1096.22,191676
2020-01-04 17:50:00,AMZN,802.38,911.36,922.85,394.41,16895
2020-01-04 17:51:00,TSLA,1361.66,610.7,387.74,1212.24,384165
2020-01-04 17:52:00,MSFT,465.17,884.98,953.59,535.15,717983
2020-01-04 17:53:00,MSFT,1314.96,713.9,1043.57,769.05,32957
2020-01-04 17:54:00,MSFT,1001.94,501.26,198.32,1348.59,773188
2020-01-04 17:55:00,AMZN,128.48,233.56,1254.08,1228.65,860543
2020-01-04 17:56:00,TSLA,1114.48,1348.57,1305.76,1194.61,133715
2020-01-04 17:57:00,AAPL,149.77,115.92,188.98,324.61,958131
2020-01-04 17:58:00,GOOGL,1496.33,102.31,944.46,167.4,325883
2020-01-04 17:59:00,AAPL,1321.69,1257.52,931.62,948.06,874449
2020-01-04 18:00:00,AMZN,516.28,1495.54,117.44,674.97,423945
2020-01-04 18:01:00,MSFT,460.38,1117.94,579.28,1372.71,875254
2020-01-04 18:02:00,GOOGL,634.02,121.38,1456.5,589.43,655130
2020-01-04 18:03:00,AMZN,598.63,417.37,877.63,674.77,975846
2020-01-04 18:04:00,AMZN,621.27,1460.55,1406.5,836.4,552156
2020-01-04 18:05:00,AMZN,545.59,1232.05,1045.9,1214.96,823910
2020-01-04 18:06:00,GOOGL,969.59,893.52,139.75,475.62,764651
2020-01-04 18:07:00,GOOGL,329.97,431.6,208.8,1418.55,309532
2020-01-04 18:08:00,TSLA,1284.37,120.12,1111.05,855.89,158325
2020-01-04 18:09:00,TSLA,1237.36,129.21,876.39,1277.37,901512
2020-01-04 18:10:00,AAPL,767.08,956.77,278.01,835.87,715107
2020-01-04 18:11:00,GOOGL,1293.82,130.56,959.69,1180.79,269337
2020-01-04 18:12:00,GOOGL,446.0,1491.08,1234.4,171.99,107734
2020-01-04 18:13:00,GOOGL,124.59,356.74,1154.18,1218.9,630994
2020-01-04 18:14:00,TSLA,966.89,1094.99,444.63,833.54,525606
2020-01-04 18:15:00,AMZN,741.07,317.08,461.47,729.18,337433
2020-01-04 18:16:00,MSFT,894.03,856.13,1454.97,256.25,235588
2020-01-04 18:17:00,TSLA,1359.08,212.86,1342.37,1138.19,716511
2020-01-04 18:18:00,GOOGL,1457.9,1173.49,545.67,283.63,994609
2020-01-04 18:19:00,TSLA,988.23,918.89,1253.68,369.24,475531
2020-01-04 18:20:00,AAPL,1169.68,220.63,326.43,276.99,491957
2020-01-04 18:21:00,GOOGL,217.33,1288.02,375.58,109.21,348477
2020-01-04 18:22:00,AAPL,325.0,865.83,353.67,1026.68,810201
2020-01-04 18:23:00,GOOGL,1126.49,1390.23,222.81,479.18,783944
2020-01-04 18:24:00,TSLA,703.91,1383.27,1296.55,309.26,47555
2020-01-04 18:25:00,AMZN,724.35,1388.71,910.33,547.96,832430
2020-01-04 18:26:00,MSFT,532.05,208.9,462.54,798.72,937547
2020-01-04 18:27:00,AAPL,950.3,269.34,1288.12,804.78,409574
2020-01-04 18:28:00,TSLA,359.23,1482.79,1223.71,614.07,166347
2020-01-04 18:29:00,AMZN,977.68,782.64,241.33,792.91,303001
2020-01-04 18:30:00,TSLA,343.32,433.5,1001.8,698.28,473488
2020-01-04 18:31:00,AAPL,189.36,1177.53,1110.57,1251.73,396236
2020-01-04 18:32:00,MSFT,562.5,470.0,1102.16,141.46,508845
2020-01-04 18:33:00,TSLA,423.6,1118.1,1112.4,1315.24,852170
2020-01-04 18:34:00,GOOGL,1344.59,1272.2,337.24,441.48,476290
2020-01-04 18:35:00,AMZN,176.93,1197.97,541.12,1110.5,189957
2020-01-04 18:36:00,TSLA,347.26,483.67,1281.85,667.06,685191
2020-01-04 18:37:00,AMZN,868.21,662.27,1357.75,512.07,401594
2020-01-04 18:38:00,GOOGL,773.49,678.55,490.86,961.49,194301
2020-01-04 18:39:00,MSFT,164.19,787.78,132.23,1176.44,647868
2020-01-04 18:40:00,MSFT,110.15,334.32,1303.67,729.91,313900
2020-01-04 18:41:00,GOOGL,1483.3,733.46,627.93,753.18,797308
2020-01-04 18:42:00,AMZN,1022.37,815.1,561.25,182.4,216528
2020-01-04 18:43:00,TSLA,611.57,844.39,585.8,1393.59,600295
2020-01-04 18:44:00,GOOGL,758.61,1247.86,681.97,1285.66,799775
2020-01-04 18:45:00,AAPL,473.17,824.27,629.57,657.19,577339
2020-01-04 18:46:00,AMZN,582.82,423.1,893.0,1170.93,187085
2020-01-04 18:47:00,MSFT,1008.66,1028.38,210.52,538.59,972934
2020-01-04 18:48:00,GOOGL,1335.94,1216.24,1460.16,1122.59,362316
2020-01-04 18:49:00,MSFT,357.78,547.12,1411.03,823.37,64418
2020-01-04 18:50:00,AMZN,1276.51,1003.43,1408.17,745.07,790445
2020-01-04 18:51:00,MSFT,270.18,305.71,1330.99,179.13,225350
2020-01-04 18:52:00,GOOGL,400.99,578.7,1024.46,1451.59,544982
2020-01-04 18:53:00,AMZN,152.05,1372.91,409.55,1272.37,198290
2020-01-04 18:54:00,AAPL,297.14,1375.83,169.28,1210.74,699583
2020-01-04 18:55:00,GOOGL,1384.22,905.45,239.05,526.88,461213
2020-01-04 18:56:00,TSLA,743.21,1083.29,553.59,505.43,479965
2020-01-04 18:57:00,GOOGL,208.73,1295.62,805.44,902.47,574585
2020-01-04 18:58:00,AMZN,1443.62,1441.97,1490.55,1284.71,183198
2020-01-04 18:59:00,GOOGL,1330.59,785.84,709.62,1408.48,596451
2020-01-04 19:00:00,AAPL,1156.56,886.21,834.5,476.5,297732
2020-01-04 19:01:00,AAPL,1406.86,681.9,1073.22,950.38,875619
2020-01-04 19:02:00,TSLA,408.18,200.77,353.03,1113.46,254628
2020-01-04 19:03:00,MSFT,1270.92,691.92,1405.96,416.95,728858
2020-01-04 19:04:00,AMZN,1065.99,1206.88,840.65,670.46,744755
2020-01-04 19:05:00,AMZN,1317.66,1226.84,486.76,362.46,917747
2020-01-04 19:06:00,MSFT,1215.68,1349.33,1409.15,1078.47,632388
2020-01-04 19:07:00,AAPL,585.09,172.05,975.63,1309.3,613540
2020-01-04 19:08:00,AAPL,1184.16,838.02,777.17,1328.55,985646
2020-01-04 19:09:00,GOOGL,467.44,250.39,912.22,1038.12,775287
2020-01-04 19:10:00,TSLA,560.03,381.04,1147.62,586.01,487527
2020-01-04 19:11:00,TSLA,251.07,1360.3,316.35,1025.46,412147
2020-01-04 19:12:00,TSLA,1409.11,795.51,1310.76,1309.97,925477
2020-01-04 19:13:00,GOOGL,507.4,1161.96,1443.31,976.2,36540
2020-01-04 19:14:00,TSLA,828.87,190.14,893.8,678.05,707499
2020-01-04 19:15:00,MSFT,647.87,683.56,1055.18,1387.72,993617
2020-01-04 19:16:00,GOOGL,1443.9,1043.94,1303.77,1269.3,291363
2020-01-04 19:17:00,MSFT,569.07,286.77,624.73,1335.41,830211
2020-01-04 19:18:00,GOOGL,1189.96,556.15,1489.96,1364.47,597799
2020-01-04 19:19:00,TSLA,1297.58,190.37,1052.7,651.34,306758
2020-01-04 19:20:00,MSFT,709.85,1011.88,693.6,1303.49,648150
2020-01-04 19:21:00,MSFT,629.44,1459.25,1048.27,898.49,830511
2020-01-04 19:22:00,MSFT,1146.84,1257.86,830.35,153.42,915029
2020-01-04 19:23:00,GOOGL,1378.05,1464.47,256.3,990.17,829337
2020-01-04 19:24:00,AMZN,1156.9,1283.85,1214.21,758.87,108801
2020-01-04 19:25:00,TSLA,417.98,1297.27,890.13,485.22,588175
2020-01-04 19:26:00,MSFT,1343.63,908.05,1214.18,1458.54,453461
2020-01-04 19:27:00,AMZN,642.61,825.55,316.88,177.1,368030
2020-01-04 19:28:00,TSLA,906.72,668.76,853.7,1424.23,619095
2020-01-04 19:29:00,TSLA,1264.01,1245.33,1173.27,322.97,418950
2020-01-04 19:30:00,MSFT,363.75,354.89,1483.63,627.78,45754
2020-01-04 19:31:00,MSFT,1198.31,178.71,1338.16,684.13,88933
2020-01-04 19:32:00,GOOGL,934.63,1427.05,1310.09,1123.43,241890
2020-01-04 19:33:00,AMZN,1350.68,105.29,446.44,401.85,90604
2020-01-04 19:34:00,AMZN,340.76,1467.56,1273.18,1480.54,934516
2020-01-04 19:35:00,MSFT,688.96,1120.39,336.99,1148.62,352121
2020-01-04 19:36:00,TSLA,1265.98,559.9,377.35,1205.93,668985
2020-01-04 19:37:00,MSFT,126.92,1076.95,254.16,249.0,786138
2020-01-04 19:38:00,TSLA,257.08,1245.03,1300.64,766.84,977502
2020-01-04 19:39:00,TSLA,1486.79,443.51,251.56,1423.85,74521
2020-01-04 19:40:00,MSFT,492.55,1179.25,293.36,478.09,311911
2020-01-04 19:41:00,AAPL,1465.76,1226.12,444.24,303.54,47163
2020-01-04 19:42:00,AMZN,355.54,449.1,901.73,779.55,416475
2020-01-04 19:43:00,TSLA,605.53,158.7,1332.25,1402.55,893016
2020-01-04 19:44:00,TSLA,1154.02,385.77,685.52,781.51,610238
2020-01-04 19:45:00,AAPL,1020.89,380.9,864.8,666.77,411275
2020-01-04 19:46:00,GOOGL,913.57,191.34,333.09,1010.38,197976
2020-01-04 19:47:00,AAPL,841.86,1116.41,472.32,1411.64,499290
2020-01-04 19:48:00,AAPL,1280.82,631.96,287.5,168.68,159823
2020-01-04 19:49:00,TSLA,428.93,1338.14,673.89,314.75,665755
2020-01-04 19:50:00,AMZN,719.46,453.04,926.47,285.86,102664
2020-01-04 19:51:00,AAPL,317.63,734.53,497.63,219.47,280999
2020-01-04 19:52:00,GOOGL,934.32,994.62,1284.39,522.95,197550
2020-01-04 19:53:00,MSFT,450.76,1328.45,1473.73,421.03,940239
2020-01-04 19:54:00,AAPL,567.38,834.47,268.22,868.17,248108
2020-01-04 19:55:00,AAPL,759.75,622.93,125.0,558.21,684359
2020-01-04 19:56:00,GOOGL,137.48,1313.82,1205.69,667.29,479152
2020-01-04 19:57:00,AMZN,228.71,534.34,366.9,1418.61,870021
2020-01-04 19:58:00,AAPL,1060.3,211.19,594.41,317.92,858695
2020-01-04 19:59:00,AAPL,700.56,723.06,651.92,643.84,903374
2020-01-04 20:00:00,AMZN,1310.71,1199.13,1383.24,459.91,996651
2020-01-04 20:01:00,GOOGL,1072.54,143.09,1022.37,868.83,3008
2020-01-04 20:02:00,AAPL,111.34,920.24,156.85,1130.87,65277
2020-01-04 20:03:00,AMZN,963.4,932.25,120.73,1243.78,214818
2020-01-04 20:04:00,AAPL,231.21,1399.96,379.4,821.42,904431
2020-01-04 20:05:00,MSFT,1193.31,501.05,545.44,1296.88,681385
2020-01-04 20:06:00,TSLA,1488.11,490.37,778.33,1199.11,828940
2020-01-04 20:07:00,MSFT,843.68,716.68,1272.98,319.81,68170
2020-01-04 20:08:00,AAPL,1055.89,599.68,540.74,443.6,598732
2020-01-04 20:09:00,GOOGL,432.24,1130.88,627.15,1040.41,473375
2020-01-04 20:10:00,TSLA,712.64,998.45,561.07,1464.71,868516
2020-01-04 20:11:00,MSFT,1298.53,1162.49,112.55,626.58,250429
2020-01-04 20:12:00,AMZN,334.39,1248.06,1437.28,421.73,699432
2020-01-04 20:13:00,GOOGL,471.75,1392.17,294.59,1316.78,649806
2020-01-04 20:14:00,MSFT,723.61,703.31,502.73,379.46,38487
2020-01-04 20:15:00,AMZN,1097.15,1478.58,281.02,1076.37,660808
2020-01-04 20:16:00,AAPL,626.24,401.93,786.76,147.95,901016
2020-01-04 20:17:00,AMZN,1398.83,1100.11,1405.03,126.57,687659
2020-01-04 20:18:00,MSFT,232.24,847.61,240.98,732.19,985047
2020-01-04 20:19:00,MSFT,619.13,1243.66,717.26,1019.16,473200
2020-01-04 20:20:00,AAPL,1092.54,767.48,131.32,299.41,127265
2020-01-04 20:21:00,AMZN,416.38,1197.51,1179.26,1169.44,509914
2020-01-04 20:22:00,AMZN,1018.98,1402.24,997.72,280.23,208573
2020-01-04 20:23:00,AAPL,329.9,1125.21,1079.58,847.19,926168
2020-01-04 20:24:00,AMZN,178.37,1186.53,761.27,531.62,555857
2020-01-04 20:25:00,AAPL,269.42,194.05,1370.69,1153.15,872152
2020-01-04 20:26:00,GOOGL,1401.98,386.94,673.38,1225.76,910621
2020-01-04 20:27:00,MSFT,872.45,1464.03,819.72,192.53,735804
2020-01-04 20:28:00,GOOGL,1214.88,1070.46,1073.4,369.65,123415
2020-01-04 20:29:00,TSLA,565.72,886.03,828.78,1349.7,80285
2020-01-04 20:30:00,TSLA,929.72,613.77,365.07,681.86,352592
2020-01-04 20:31:00,TSLA,792.93,162.14,543.9,767.43,648323
2020-01-04 20:32:00,AAPL,1424.03,616.79,229.21,335.23,256588
2020-01-04 20:33:00,AMZN,1146.6,798.48,705.66,1492.85,792489
2020-01-04 20:34:00,GOOGL,1122.76,396.04,953.15,1392.27,70997
2020-01-04 20:35:00,GOOGL,164.89,342.39,265.94,102.83,102456
2020-01-04 20:36:00,GOOGL,869.54,811.78,982.82,871.03,320103
2020-01-04 20:37:00,GOOGL,753.79,920.27,1350.02,1321.17,418438
